alternating01,7262.164125,7382.798080,7655.502392,7479.431563,7573.844989,7649.646204,7601.672368,7499.531279,7529.647989,7292.173068,7356.998345,5393.985706,7441.398983,7452.027573,7439.092431,7286.859364,7416.563659,7656.967841,5467.717684,7371.007371,5788.153579,7517.383950,7371.460163,7162.468664,5395.926076,7223.258894,7405.121876,7520.210566,7447.864945,7391.438251,7609.867461,7121.661721,7389.162562,5540.166205,7630.190119,7457.121551,5920.371010,7500.468779,5439.463306,7563.819729,7519.739316,7415.188778,7449.714428,7485.029940,7085.498347,7034.409989,7434.023045,7585.335019,5668.934240,7574.323045
alternating02,8546.399829,8286.720530,8181.632236,8292.446963,8611.410118,8344.343231,8528.784648,7749.434937,8419.870895,8337.386229,8388.675288,7815.552950,8048.289738,8045.052293,8395.718184,8481.164747,8089.524066,7880.738162,8479.366874,7910.870855,7862.665444,8540.925267,6793.478261,8600.301011,8355.964069,8625.026953,8451.299387,8393.369238,8324.661811,8567.756676,7922.360864,8556.149733,8553.710172,8501.594049,8395.130824,6007.509387,8449.514153,8008.008008,8356.545961,8261.617900,8013.890744,8364.700962,8224.247824,8223.684211,8498.583569,7917.656374,8372.287728,8239.494644,8401.008121,8473.379466
alternating03,8641.797494,8780.916142,8711.433757,8537.886873,8726.638063,8608.938948,8641.797494,8710.169122,8415.737429,8500.991782,8317.161076,8582.463167,8158.825129,6951.283091,8539.101971,8573.265700,8553.710172,8612.646236,8636.200072,8476.372113,8839.779006,8469.791078,8463.220255,8531.210010,8505.209441,8675.534991,8834.572628,6969.450575,8648.648649,8270.158511,8523.938059,8073.196986,8379.888268,8059.641346,8280.430582,8859.357697,8303.923604,8723.466124,8839.779006,8858.703676,8710.801394,8747.630850,8000.000000,8814.455707,8830.671867,6332.788010,8220.867302,7850.834151,8237.797762,8295.886623,8819.638395,8748.906387,8307.947937,8403.361345,8807.339450,8399.832003,8506.415255,8658.633379,8692.502716,8542.141230,8581.235698,8609.556608,8592.910849,8442.974741,8880.337453,8594.141660,8455.467869,8332.176087,8750.820389,8537.886873,8002.133902,7883.844688,7004.027316,8600.917431,8347.245409,8308.523160,8291.873964,8717.129159,7233.273056,8589.220528,8726.638063,8626.887132,7366.143364,8330.440819,8111.396512,8326.972452,8826.125331,8857.395926,7038.845629,8509.431286,8898.776418,7996.801279,8292.733492,8423.417100,8727.272727,8742.532420,8673.653777,8378.718056,8892.841263,8626.887132
alternating31,10901.410370,10957.403095,10027.575834,10181.355393,10965.663765,10535.326266,10564.542753,10586.911930,10976.948408,10641.127960,10316.590367,9517.577776,10926.722666,10804.970286,10810.080400,8574.031402,9447.331129,9629.272990,9582.559741,10737.534394,9672.349172,10767.884784,10822.510823,10545.047123,9613.651385,10872.519706,10660.270504,10832.769127,10867.350404,10560.359052,10847.457627,10652.463382,10703.057061,10922.992900,10668.089079,10796.949862,10835.703644,10767.160162,10754.133620,10581.310760,10617.824673,10577.813037,10961.907372,10655.301012,10547.132498,10907.355648,10835.703644,10879.173183,10924.484501,10887.316277
alternating32,12249.897918,12292.562999,12035.504739,9457.382669,11622.838878,11983.821841,12274.959083,9665.726943,11894.731625,12153.129431,12009.607686,12303.906490,12319.063751,12302.014455,11546.788549,11920.135095,11820.330969,11676.559307,12180.267966,11925.465839,12285.012285,11044.130505,11530.146529,11971.866115,11838.697743,12143.905278,9477.175802,12034.297749,12025.855590,9272.674587,12336.160370,12022.843402,11794.770985,12312.112040,12188.309380,12175.324675,12209.391057,12174.707046,11971.866115,12314.639027,11880.599970,12076.686962,12254.901961,12107.148262,12309.586090,9354.172351,11980.232616,11952.786493,12225.561612,11547.344111
fixed0,5015.464348,6743.846240,7058.823529,7086.753676,6736.653006,7006.890109,6867.345771,6955.312120,6747.638327,6748.017770,6790.018673,6944.846345,6740.815639,6872.458622,6743.467266,6727.211571,7168.458781,6748.017770,6938.822713,5005.631335,6737.787760,6746.879568,6873.639592,6963.788301,6754.094670,6723.442403,7027.818448,6922.011998,6746.879568,6741.573034,6848.533272,6847.751655,6727.965912,6752.194463,4987.323885,6748.776784,6712.911166,7061.315759,6998.716902,6797.711437,6745.362563,6749.156355,7019.185774,6721.935918,6978.772899,6741.573034,6903.693476,7151.796889,6855.575868,6717.044500
fixed1,9407.337723,10664.533760,10968.670734,7878.668505,10931.948620,10657.430227,10658.140155,10652.463382,7710.471784,10653.172648,10672.358591,10734.652801,10660.270504,10633.348840,11021.560929,10947.656517,10654.591463,10663.112296,10657.430227,10636.176295,10665.244634,10656.720394,10651.045134,7983.235206,10658.140155,10657.430227,10657.430227,10657.430227,10656.720394,10860.711377,10708.787899,10646.084237,10648.209770,11018.524895,10648.209770,10648.209770,10667.377825,10656.010656,10627.698439,10636.883393,10658.850177,10695.902132,10631.935677,10853.344187,10658.140155,10681.620936,10643.251513,7619.047619,10651.045134,11052.013539
fixed2,10187.189609,13381.655980,13411.567477,13413.066562,13402.579997,13387.627601,13410.818060,13395.847287,13576.964417,13378.672167,13405.574485,13410.068727,13755.946581,13409.319477,13400.335008,13525.698828,13402.579997,13445.378151,13404.077073,13413.066562,13409.319477,13399.586846,13642.564802,13392.109815,13409.319477,13405.574485,13393.604554,13385.387619,13651.877133,13390.615410,13413.066562,13391.362571,13408.570311,13482.388630,13393.604554,13403.328493,13392.857143,13413.066562,13371.218452,13407.821229,13393.604554,13415.315819,13406.323316,13503.629100,13389.121339,13402.579997,13398.090772,13431.081762,13401.083254,13403.328493
fixed3,14682.491129,14693.277825,14694.177432,14679.796929,14657.383657,14688.781443,14685.186318,14690.579666,14678.001345,14681.592953,14678.001345,14684.287812,14663.652471,14689.680499,14684.287812,14679.796929,14692.378329,14681.592953,14653.803883,14671.720259,14678.899083,14667.237059,14682.491129,14686.084935,14669.926650,14682.491129,14678.001345,14676.206201,14683.389416,14682.491129,14686.084935,14704.981312,14986.886474,14687.882497,14678.001345,14668.133480,14678.899083,14684.287812,14688.781443,14685.186318,14685.186318,14683.389416,14666.340748,14685.186318,14690.579666,14695.077149,14678.001345,14662.756598,14684.287812,14878.184861
