1ms_a72_alternating01;2909.725758;2925.473561;2918.642831;2906.343094;2924.404153;2916.940130;2926.972047;2920.987294;2931.906472;2926.972047
1ms_a72_alternating02;3343.177133;3345.787096;3352.517182;3332.777870;3332.222592;3338.898164;3359.274397;3341.687552;3333.333333;3355.892388
1ms_a72_alternating03;3682.563064;3689.356207;3709.657475;3696.857671;3688.675765;3695.263903;3713.790542;3706.220273;3708.969525;3689.356207;3687.995574;3690.036900;3696.402169;3690.263854;3699.136868;3694.581281;3695.946778;3679.175865;3690.490835;3705.075954
1ms_a72_alternating31;4729.623207;4728.877680;4727.759830;4723.293710;4709.206499;4717.351993;4731.488053;4726.270185;4707.359172;4708.467394
1ms_a72_alternating32;5266.433667;5250.095456;5275.526354;5252.602426;5271.986580;5266.937994;5266.433667;5246.839971;5267.442417;5259.634694
1ms_a72_fixed0;2905.920814;2910.996288;2909.514111;2910.149145;2904.865650;2910.572655;2909.302495;2907.610671;2910.784456;2899.601305
1ms_a72_fixed1;5398.508049;5405.671040;5417.118093;5418.452293;5420.321277;5406.733841;5396.918850;5416.317889;5395.859904;5406.202389
1ms_a72_fixed2;6741.848492;6725.360724;6752.194463;6750.951270;6752.194463;6709.771868;6710.590532;6750.951270;6721.662084;6748.052267
1ms_a72_fixed3;8395.664784;8359.933121;8395.024040;8389.261745;8396.946565;8404.003362;8393.102396;8370.111094;8370.111094;8377.122839
