alternating01;2048.900423;2047.362315;2047.921360;2049.040366;2046.943231;2046.943231;2047.921360;2050.440845;2050.020500;2050.861362
alternating02;2308.047392;2305.209774;2307.692308;2308.047392;2306.805075;2307.159886;2312.316942;2305.386921;2306.450373;2308.580223
alternating03;2397.123452;2396.548969;2397.506593;2400.192015;2402.498599;2398.848553;2398.273243;2397.315007;2400.192015;2398.081535
alternating31;2913.116306;2920.347521;2919.921162;2919.708029;2918.642831;2918.855809;2918.855809;2920.774005;2916.514765;2920.347521
alternating32;3262.642741;3260.515161;3262.642741;3260.780957;3263.175069;3262.642741;3262.110586;3264.240248;3262.376641;3262.642741
fixed0;1914.608463;1915.831151;1913.021298;1914.486280;1915.097351;1915.831151;1913.509376;1915.464181;1914.852875;1915.586489
fixed1;2893.309222;2891.635943;2892.890721;2892.054081;2891.844997;2893.937202;2893.727845;2893.099957;2892.681516;2893.518519
fixed2;3580.806875;3579.098067;3581.234332;3579.311579;3579.098067;3580.806875;3582.089552;3582.303421;3578.671120;3579.525116
fixed3;3896.863025;3899.902502;3898.128898;3897.875658;3899.142189;3899.902502;3899.902502;3896.356906;3898.888817;3896.609949
